partNumber,name,category,sourceCategory,material
973c22h03pr1902,"Torso Armor with Belts and Flames Print, Red Arms, Black Hands",minifigures,Minifig Upper Body,Plastic
973c22h03pr1949,"Torso Muscles, 'R' Symbol, Yellow Clasps and Utility Belt Print (Robin), Red Arms, Black Hands",minifigures,Minifig Upper Body,Plastic
973c22h03pr2003,"Torso Santa Jacket with Belt and Candy Cane Print (Santa Darth Maul), Red Arms, Black Hands",minifigures,Minifig Upper Body,Plastic
973c22h03pr2086,"Torso Republic Trooper Armour Print, Knife Sheath Print, Red Arms, Black Hands",minifigures,Minifig Upper Body,Plastic
973c22h03pr2185,"Torso Robe with Red and Gold Sash Print, Red Arms, Black Hands",minifigures,Minifig Upper Body,Plastic
973c22h03pr2192,"Torso Armor and Silver Belt with Lime Swirl Medallion Print, Red Arms, Black Hands",minifigures,Minifig Upper Body,Plastic
973c22h03pr2251,"Torso Armor and Silver Belt Print, Red Arms, Black Hands",minifigures,Minifig Upper Body,Plastic
973c22h03pr2290,"Torso Rebel B-wing Pilot with Flight Suit Print, Red Arms, Black Hands",minifigures,Minifig Upper Body,Plastic
973c22h03pr2297,"Torso Armor with Galaxy Squad Logo / '30' on Back Print, Red Arms, Black Hands",minifigures,Minifig Upper Body,Plastic
973c22h03pr2394,"Torso Dragon Knight Scale Mail with Silver Belt Print, Red Arms, Black Hands",minifigures,Minifig Upper Body,Plastic
973c22h03pr2395,"Torso Dragon Knight Scale Mail with Reddish Brown Belt Print, Red Arms, Black Hands",minifigures,Minifig Upper Body,Plastic
973c22h03pr2403,"Torso Bare Chest with Gray and Silver Collar and Belt Print (Darth Maul), Red Arms with Black Markings Print, Black Hands",minifigures,Minifig Upper Body,Plastic
973c22h03pr2476,"Torso Robe with Dark Red Sash and Fire Power Emblem Print, Red Arms, Black Hands",minifigures,Minifig Upper Body,Plastic
973c22h03pr2639,"Torso Armor Clone Trooper with Red Shock Trooper Markings Print, Red Arms, Black Hands",minifigures,Minifig Upper Body,Plastic
973c22h03pr2684,"Torso Samurai Armor with Gold Buckles and Flames Print, Red Arms, Black Hands",minifigures,Minifig Upper Body,Plastic
973c22h03pr2853,"Torso Robe with Fire Power Emblem, Kunai Knives and Scabbard Print, Red Arms, Black Hands",minifigures,Minifig Upper Body,Plastic
973c22h03pr2859,"Torso Samurai Armor with Dark Green Panels, Gold Phoenix and Red Sash Print, Red Arms, Black Hands",minifigures,Minifig Upper Body,Plastic
973c22h03pr2933,"Torso Armor, Silver and Gold Diving Suit with 'R' Logo Print (Robin), Red Arms, Black Hands",minifigures,Minifig Upper Body,Plastic
973c22h03pr2955,"Torso Wetsuit, Gauge, Dark Grey Straps, Zipper, Hoses Print, Red Arms, Black Hands",minifigures,Minifig Upper Body,Plastic
973c22h03pr2959,"Torso Racing Jacket with Green and White Trim, Ferrari Logo Print, Red Arms, Black Hands",minifigures,Minifig Upper Body,Plastic
973c22h03pr3162,"Torso Armor with Dark Red Plates, and Chain Print, Red Arms, Black Hands",minifigures,Minifig Upper Body,Plastic
973c22h03pr3212,"Torso Bare Chest with Dark Red Bones, Cracks and Silver Stones Print, Red Arms, Black Hands",minifigures,Minifig Upper Body,Plastic
973c22h03pr3263,"Torso Racing Suit Checkered pattern with 'PORSCHE' on Black Stripe print, Red Arms, Black Hands",minifigures,Minifig Upper Body,Plastic
973c22h03pr3283,"Torso Plaid Flannel Shirt, Open Front over T-Shirt with Ford Logo print, Red Arms, Black Hands",minifigures,Minifig Upper Body,Plastic
973c22h03pr3292,"Torso Stormtrooper Armor with Red Marking on Front and Gold Belt on Back print, Red Arms, Black Hands",minifigures,Minifig Upper Body,Plastic
973c22h03pr3454,"Torso Armor, Dark Red with Gold Striping, Red Arms, Black Hands",minifigures,Minifig Upper Body,Plastic
973c22h03pr3695,"Torso Vest with Zipper and Belt print (She-Hulk), Red Arms, Black Hands",minifigures,Minifig Upper Body,Plastic
973c22h03pr3934,"Torso Robe with Asian Characters and Knotted Black Sash on Front / Gold Emblem on Circle inside Hexagon on Back Print, Red Arms, Black Hands",minifigures,Minifig Upper Body,Plastic
973c22h03pr4222,"Torso Yellow Dragon Stomach Print, Red Arms with Black Scales Print, Black Hands",minifigures,Minifig Upper Body,Plastic
973c22h03pr4508,"Torso Samurai Armor with Gold Flames Print, Red Arms, Black Hands",minifigures,Minifig Upper Body,Plastic
973c22h03pr4515,"Torso Robe, Dark Red Shirt, Black Trim, Gold Dragon Print, Red Arms, Black Hands",minifigures,Minifig Upper Body,Plastic
973c22h03pr4741,"Torso Robe with Dark Red Trim, Reddish Brown Belt, Straps, Pockets Print, Red Arms, Black Hands",minifigures,Minifig Upper Body,Plastic
973c22h03pr4877,"Torso Armor, Sith Trooper Print, Red Arms, Black Hands",minifigures,Minifig Upper Body,Plastic
973c22h03pr5002,"Torso Armor, Sith Jet Trooper Print, Red Arms, Black Hands",minifigures,Minifig Upper Body,Plastic
973c22h03pr5013,"Torso Robes, Pixelated Black and Gold Squares Print, Red Arms, Black Hands",minifigures,Minifig Upper Body,Plastic
973c22h03pr5089,"Torso Robe, Gold Decorations and Trim Print, Red Arms, Black Hands",minifigures,Minifig Upper Body,Plastic
973c22h03pr5106,"Torso Bodysuit, Black and Gold V, White Belt with Gold Buckle Print, Red Arms with Black Diamond Print, Black Hands",minifigures,Minifig Upper Body,Plastic
973c22h03pr5307,"Torso Sweater with Death Star (Ugly Christmas Sweater) Print, Red Arms, Black Hands",minifigures,Minifig Upper Body,Plastic
973c22h03pr6236,"Torso, Black/Light Bluish Grey Ironheart MK II print, Red Arms, Black Hands",minifigures,Minifig Upper Body,Plastic
973c22h03pr6517,"Torso, Black Muscles, Yellow Spider-Man Logo print, Red Arms, Black Hands",minifigures,Minifig Upper Body,Plastic
973c22h03pr6710,"Torso, Racing Suit, White Zipper, Black Decorations, Hourglass print, Red Arms, Black Hands",minifigures,Minifig Upper Body,Plastic
973c22h03pr6814,"Torso Armor Clone Trooper Coruscant Commander with White Markings and Belt print, Red Arms, Black Hands",minifigures,Minifig Upper Body,Plastic
973c22h03pr7028,"Torso, Racing Suit, BMW Logo, 'M' print, Red Arms, Black Hands",minifigures,Minifig Upper Body,Plastic
973c22h03pr7314,"Torso, Black Belt, Kettle Corn print, Red Arms, Black Hands",minifigures,Minifig Upper Body,Plastic
973c22h03pr9990,"Torso Robe with Red Trim and Sash Belt, and Gold Clasps and Lion Head Emblem Print (Kai), Red Arms, Black Hands",minifigures,Minifig Upper Body,Plastic
973c22h04pr0001,"Torso Jacket over Prison Shirt, Radio and ID Badge print, Red Arms, Dark Azure Hands",minifigures,Minifig Upper Body,Plastic
973c22h04pr4305,"Torso Arctic Suit, Pockets, Zipper, Hand Held Device, Hood Print, Red Arms, Dark Azure Hands",minifigures,Minifig Upper Body,Plastic
973c22h05pr0001,"Torso Space Suit, Dark Blue and Sand Blue Panel, Gold Lines, Classic Space Logo Print, Red Arms, Dark Blue Hands",minifigures,Minifig Upper Body,Plastic
973c22h05pr3674,"Torso Armor with Stars and Stripes and Silver Plates and Yellow Circle Arc Reactor Print (Justin Hammer), Red Arms, Dark Blue Hands",minifigures,Minifig Upper Body,Plastic
973c22h08,"Torso, Red Arms, Dark Gray Hands [Plain]",minifigures,Minifig Upper Body,Plastic
973c22h08pr0270,"Torso Jacket with Orange, Red, Silver Print, Red Arms, Dark Gray Hands",minifigures,Minifig Upper Body,Plastic
973c22h08pr0295,"Torso Jacket and White Neck with Silver Stripe Print, Red Arms, Dark Gray Hands",minifigures,Minifig Upper Body,Plastic
973c22h09pr0001,"Torso Bodysuit, Dark Purple Breastplate and Belt, Muscles Print (Magneto), Red Arms, Dark Purple Hands",minifigures,Minifig Upper Body,Plastic
973c22h09pr2051,"Torso Muscles with Dark Purple and Silver Collar Print, Red Arms, Dark Purple Hands",minifigures,Minifig Upper Body,Plastic
973c22h09pr9999,"Torso Bodysuit, Dark Purple Breastplate and Belt Print (Magneto), Red Arms, Dark Purple Hands",minifigures,Minifig Upper Body,Plastic
973c22h10pr0001,"Torso, White Spider on Medium Azure Field, Medium Azure Sash, Spider Webbing on Arms, Gold Bangles print Red Arms, Dark Red Hands",minifigures,Minifig Upper Body,Plastic
973c22h10pr2338,"Torso Armor with Red Plates, Holly and White Fur Collar Print, Red Arms, Dark Red Hands",minifigures,Minifig Upper Body,Plastic
973c22h10pr3160,"Torso Muscles with Crossed Straps with Stone Face Emblem/Buckle Print, Red Arms, Dark Red Hands",minifigures,Minifig Upper Body,Plastic
973c22h10pr3161,"Torso Armor, Black Chestplate with Bare Midriff Print, Red Arms, Dark Red Hands",minifigures,Minifig Upper Body,Plastic
973c22h10pr3163,"Torso Bare Chest with Black Spots with Orange Cracks Print, Red Arms, Dark Red Hands",minifigures,Minifig Upper Body,Plastic
973c22h10pr3191,"Torso Bare Chest with Muscles and Dark Red Spots Print, Red Arms, Dark Red Hands",minifigures,Minifig Upper Body,Plastic
973c22h10pr3192,"Torso Muscles with Black Spots, and Black Belt with Jester Head Buckle Print, Red Arms, Dark Red Hands",minifigures,Minifig Upper Body,Plastic
973c22h10pr3195,"Torso Bare Chest with Dark Red Lines Print, Red Arms, Dark Red Hands",minifigures,Minifig Upper Body,Plastic
973c22h10pr3213,"Torso Armor, Black Chestplate, and Dark Red and Black Spots, with Orange Cracks Print, Red Arms, Dark Red Hands",minifigures,Minifig Upper Body,Plastic
973c22h10pr4654,"Torso Pilot Suit, Control Panel, Black Belt, Dark Red Belt Buckle Print, Red Arms, Dark Red Hands",minifigures,Minifig Upper Body,Plastic
973c22h10pr5057,"Torso Plaid Shirt with Brown Suspenders Print, Red Arms, Dark Red Hands",minifigures,Minifig Upper Body,Plastic
973c22h10pr5416,"Torso Wetsuit with Black Straps and Gauges Print, Red Arms, Dark Red Hands",minifigures,Minifig Upper Body,Plastic
973c22h10pr5440,"Torso Hoodie with Zipper, Belt with Spider-Man Head Buckle Print, Red Arms, Dark Red Hands",minifigures,Minifig Upper Body,Plastic
973c22h10pr5476,"Torso Sweater, Ugly Christmas Sweater with Tree, Iron Man Helmet, Snowflake Arc Reactor Print, Red Arms, Dark Red Hands",minifigures,Minifig Upper Body,Plastic
973c22h10pr6559,"Torso, Robe, Dark Red Trim, Gold Decorations print, Red Arms, Dark Red Hands",minifigures,Minifig Upper Body,Plastic
973c22h10pr9941,"Torso Armor with Chain print, Red Arms, Dark Red Hands",minifigures,Minifig Upper Body,Plastic
973c22h11,"Torso, Red Arms, Dark Tan Hands [Plain]",minifigures,Minifig Upper Body,Plastic
973c22h11pr0001,"Torso Plaid Shirt with Green Overalls Print, Red Arms, Dark Tan Hands",minifigures,Minifig Upper Body,Plastic
973c22h11pr4740,"Torso Overall, Dark Blue with One Strap Down, Shirt Pockets with Pens Print, Red Arms, Dark Tan Hands",minifigures,Minifig Upper Body,Plastic
973c22h12,"Torso, Red Arms, Dark Bluish Gray Hands [Plain]",minifigures,Minifig Upper Body,Plastic
973c22h12pr1233,"Torso Body Armor with Four Stars Print, Red Arms, Dark Bluish Gray Hands",minifigures,Minifig Upper Body,Plastic
973c22h12pr1257,"Torso Shirt with Collar and Red Neck, High Waist Blue Pants with Belt Print (Mr Krabs), Red Arms, Dark Bluish Gray Hands",minifigures,Minifig Upper Body,Plastic
973c22h12pr1941,"Torso Racing Jacket with 5 Buttons, Stripes and Red Star Front and Back Print, Red Arms, Dark Bluish Gray Hands",minifigures,Minifig Upper Body,Plastic
973c22h12pr1976,"Torso Fire Suit with Stripe and Harness with Carabiner Print, Red Arms, Dark Bluish Gray Hands",minifigures,Minifig Upper Body,Plastic
973c22h12pr2276,"Torso Jacket with Lightning Zig Zag and Steer / Bull's Head Buckle Print, Red Arms, Dark Bluish Gray Hands",minifigures,Minifig Upper Body,Plastic
973c22h12pr2368,"Torso Race Suit with Red Belt with Stitching and 'Airborne Spoilers' Print, Red Arms, Dark Bluish Gray Hands",minifigures,Minifig Upper Body,Plastic
973c22h12pr2930,"Torso Race Suit Yellow 'S', Red and White Panels Print, Red Arms, Dark Bluish Gray Hands",minifigures,Minifig Upper Body,Plastic
973c22h12pr3118,"Torso Plaid Shirt, Tattered with Green 'Kel' Print, Red Arms with Plaid Print, Dark Bluish Gray Hands",minifigures,Minifig Upper Body,Plastic
973c22h12pr4939,"Torso Racing Jacket, with 'X-TREME' Logo Print, Red Arms, Dark Bluish Gray Hands",minifigures,Minifig Upper Body,Plastic
973c22h12pr7071,"Torso, Red Shirt, Dark Bluish Grey Robe, Black Trim, Dark Red Sash, Silver Dragon Skull Pendant print, Red Arms, Dark Bluish Gray Hands",minifigures,Minifig Upper Body,Plastic
973c22h12pr9970,"Torso Armor, Metallic Silver with Clock and Large Red Snake with White Fangs on Back Print, Red Arms, Dark Bluish Gray Hands",minifigures,Minifig Upper Body,Plastic
973c22h13pr0001,"Torso, Sweater, Creases, Dark Purple Logo print, Red Arms, Nougat Hands",minifigures,Minifig Upper Body,Plastic
973c22h13pr0002,"Torso, Football Shirt, Green Collar, Gold '7', 'RONALDO', Dark Blue Band on Arm print, Red Arms, Nougat Hands",minifigures,Minifig Upper Body,Plastic
973c22h13pr4750,"Torso Sweater, Zipper, White Shirt with Jurassic World Logo Print, Red Arms, Nougat Hands",minifigures,Minifig Upper Body,Plastic
973c22h13pr6310,"Torso Soccer Shirt, White Top, Yellow Collar, Dice Logo print, Red Arms, Nougat Hands",minifigures,Minifig Upper Body,Plastic
973c22h13pr6311,"Torso Soccer Shirt, White Top, Yellow Collar, Dice Logo print, Red Arms, Reddish Brown Hands",minifigures,Minifig Upper Body,Plastic
973c22h14pr3558,"Torso Armor with Orange and Gold Circuitry and Emblem with White Dragon Print, Red Arms, Light Bluish Gray Hands",minifigures,Minifig Upper Body,Plastic
973c22h14pr5178,"Torso Wetsuit with Gauge, Straps Print, Red Arms, Light Bluish Gray Hands",minifigures,Minifig Upper Body,Plastic
973c22h19pr0001,"Torso, Christmas Sweater, Medium Nougat Owl print, Red Arms, Reddish Brown Hands",minifigures,Minifig Upper Body,Plastic
973c22h19pr1819,"Torso Jacket with Sand Red Harness Print (Naboo Fighter), Red Arms, Reddish Brown Hands",minifigures,Minifig Upper Body,Plastic
973c22h19pr1858,"Torso Ornate Tribal Costume, Silver Necklace and Tiger Buckle, Gold and Brown Piping Print, Red Arms, Reddish Brown Hands",minifigures,Minifig Upper Body,Plastic
973c22h19pr5579,"Torso Argyle Sweater with Blue Shirt Collar print, Red Arms, Reddish Brown Hands",minifigures,Minifig Upper Body,Plastic
973c22h19pr6235,"Torso, Tribal Decorations in Dark Brown and Tan, Beads print, Red Arms, Reddish Brown Hands",minifigures,Minifig Upper Body,Plastic
973c22h21pr0001,"Torso, Gold Asian Symbol, Gold/Dark Red Armor print, Red Arms, Pearl Gold Hands",minifigures,Minifig Upper Body,Plastic
973c22h21pr2630,"Torso Armor White with Black Muscles Outline and White Belt Print, Red Arms, Pearl Gold Hands",minifigures,Minifig Upper Body,Plastic
973c22h21pr3026,"Torso Santa Coat with White Fur Trim and Black Belt with Gold Buckle Print, Red Arms, Gold Hands",minifigures,Minifig Upper Body,Plastic
973c22h21pr3085,"Torso Muscles with Gold Spider Print, Red Arms, Pearl Gold Hands",minifigures,Minifig Upper Body,Plastic
973c22h21pr3673,"Torso Armor with Silver Plates and Blue and White Hexagon Arc Reactor Print (Iron Man), Red Arms, Pearl Gold Hands",minifigures,Minifig Upper Body,Plastic
973c22h21pr5160,"Torso Bodysuit, Gold Spider Print, Red Arms, Pearl Gold Hands",minifigures,Minifig Upper Body,Plastic
973c22h22,"Torso, Red Arms and Hands [Plain]",minifigures,Minifig Upper Body,Plastic
973c22h22pr0001,"Torso Gold Mandarin Print, Red Arms, Red Hands",minifigures,Minifig Upper Body,Plastic
973c22h22pr0002,"Torso Vest, Spikes on Shoulders, Red Belly print, Red Arms and Hands",minifigures,Minifig Upper Body,Plastic
973c22h22pr0003,"Torso, Racing Suit, White/Yellow Stripes, Ferrari Logo print, Red Arms and Hands",minifigures,Minifig Upper Body,Plastic
973c22h22pr0004,"Torso, Dark Red Muscles print, Red Arms and Hands",minifigures,Minifig Upper Body,Plastic
973c22h22pr0005,"Torso, Jacket, Silver Pins, Zipper, Blue/Red Torn Spider Suit, Silver Spider with 'FNSM' on Back, Black Cufflinks with Silver Spikes, Blue Webbings on Arms print, Red Arms and Hands",minifigures,Minifig Upper Body,Plastic
973c22h22pr0006,"Torso Classic Space Logo, Futuron Red Print, Red Arms and Hands",minifigures,Minifig Upper Body,Plastic
973c22h22pr0007,"Torso, Racing Suit, White Panels, Vodaphone/Shell/Ferrari Logos print, Red Arms and Hands",minifigures,Minifig Upper Body,Plastic
973c22h22pr0008,"Torso, Red Arms and Hands with print",minifigures,Minifig Upper Body,Plastic
973c22h22pr0070,"Torso Robe with Dark Red Crease Lines Print (Royal Guard), Red Arms and Hands",minifigures,Minifig Upper Body,Plastic
973c22h22pr0090,"Torso Classic Space Logo Print, Red Arms and Hands",minifigures,Minifig Upper Body,Plastic
973c22h22pr1127,"Torso Bare Chest with Red and Black Marking Print (Darth Maul), Red Arms and Hands with Black Marking Print",minifigures,Minifig Upper Body,Plastic
973c22h22pr1838,"Torso Droid with Black Concentric Circles and Plates Print (R-3PO), Red Arms and Hands",minifigures,Minifig Upper Body,Plastic
973c22h22pr1883,"Torso Snake with White and Large Black Scales Print, Red Arms and Hands",minifigures,Minifig Upper Body,Plastic
973c22h22pr1903,"Torso Fire Energy Print (NRG Kai), Red Arms and Hands",minifigures,Minifig Upper Body,Plastic
973c22h22pr2492,"Torso Muscles, Yellow Lightning Bolt on Chest, and Yellow Belt Print (The Flash), Red Arms and Hands",minifigures,Minifig Upper Body,Plastic
973c22h22pr2960,"Torso Racing Jacket with White Detailing, Shell and Santander Logo Print, Red Arms and Hands",minifigures,Minifig Upper Body,Plastic
973c22h22pr2966,"Torso Racing Jacket with Shell and Santander Logo Print, Red Arms and Hands",minifigures,Minifig Upper Body,Plastic
973c22h22pr3021,"Torso Gold and White Energy with Asian Character Print, Red Arms and Hands",minifigures,Minifig Upper Body,Plastic
973c22h22pr3061,"Torso Muscles with Black Lines Print, Red Arms and Hands",minifigures,Minifig Upper Body,Plastic
973c22h22pr3344,"Torso Bodysuit, Yellow Lightning and Flash Logo Print, Red Arms and Hands",minifigures,Minifig Upper Body,Plastic
973c22h22pr3448,"Torso Hoodie with Belt and Black Spider Print, Red Arms and Hands with Bracelets Print",minifigures,Minifig Upper Body,Plastic
973c22h22pr3667,"Torso Shirt with Round Collar, Necklace with 4 Beads and White Tied Belt with Calendar Numbers Print, Red Arms and Hands",minifigures,Minifig Upper Body,Plastic
973c22h22pr4028,"Torso Hoodie, Black Spider Logo, Silver Belt with Red Button Print (Spider-Man), Red Arms and Hands",minifigures,Minifig Upper Body,Plastic
973c22h22pr4137,"Torso Muscles, Yellow Lightning, Flash Logo, Yellow Belt Print, Red Arms and Hands",minifigures,Minifig Upper Body,Plastic
973c22h22pr4308,"Torso Droid with Silver Plates, Wires, and Rust Print, Red Arms and Hands",minifigures,Minifig Upper Body,Plastic
973c22h22pr4588,"Torso Muscles and Crack Lines Print (Carnage), Red Arms and Hands",minifigures,Minifig Upper Body,Plastic
973c22h22pr5150,"Torso Robes with Orange/Yellow Energy Print, Red Arms and Hands",minifigures,Minifig Upper Body,Plastic
973c22h22pr5293,"Torso Armor with Siler Plates and White Circle (Arc Reactor) Print (Iron Man), Red Arms and Hands",minifigures,Minifig Upper Body,Plastic
973c22h22pr5550,"Torso Bodysuit, 'DD' Symbol, Muscles, Black Belt print, Red Arms and Hands",minifigures,Minifig Upper Body,Plastic
973c22h22pr5871,"Torso Armor, Silver Collar and Shoulder Strap with Evil Monkey Head, and Red Swirling Clouds Print, Red Arms and Hands",minifigures,Minifig Upper Body,Plastic
973c22h22pr6067,"Torso Classic Space Logo print, Red Arms and Hands",minifigures,Minifig Upper Body,Plastic
973c22h22pr6680,"Torso Bare Chest, Muscles print, Red Arms and Hands with Gold Bands Print",minifigures,Minifig Upper Body,Plastic
973c22h22pr6971,"Torso, Iron Man Armor, White/Black Lines, White/Bright Light Blue Round arc Reactor print, Red Arms and Hands",minifigures,Minifig Upper Body,Plastic
973c22h22pr7004,"Torso Elite Praetorian Guard Armor Print, Red Arms and Hands",minifigures,Minifig Upper Body,Plastic
973c22h22pr9761,"Torso Tank Top with Hairy Chest, Yellow Sash Belt, Lime and Bright Light Orange Pixelated Stains / Pixelated Fish Bone on Back Print, Red Arms and Hands",minifigures,Minifig Upper Body,Plastic
973c22h22pr9921,"Torso Armor with Red Plates and Gold Detailing, Gold Lightning Bolt (Flash Logo) Print, Red Arms and Hands",minifigures,Minifig Upper Body,Plastic
973c22h23pr0001,"Torso, Orange Striped Sweater, Stormtrooper on Front, Darth Vader on Back print, Red Arms, Medium Nougat Hands",minifigures,Minifig Upper Body,Plastic
973c22h23pr5958,"Torso, Bright Light Yellow 'S', Red Shirt print (Ms. Marvel) Red Arms, Medium Nougat Hands",minifigures,Minifig Upper Body,Plastic
973c22h23pr6546,"Torso, Jacket, Zipper, Pockets, Hoody, White Shirt print, Red Arms, Medium Nougat Hands",minifigures,Minifig Upper Body,Plastic
973c22h25pr1768,"Torso Santa Jacket with Fur, Black Belt and Candy Cane Print, Red Arms, Sand Green Hands",minifigures,Minifig Upper Body,Plastic
973c22h26pr0001,"Torso, Robe, Gold Decorations, Back Chest with Tan Rib Cage print, Red Arms, Tan Hands",minifigures,Minifig Upper Body,Plastic
973c22h26pr6082,"Torso Tunic, Black and Gold Trim, Gold Horse Symbol print, Red Arms, Tan Hands",minifigures,Minifig Upper Body,Plastic
973c22h26pr6648,"Torso, Christmas Sweater, White Decorations, Black Death Star print, Red Arms, Tan Hands",minifigures,Minifig Upper Body,Plastic
973c22h27,"Torso, Red Arms, White Hands [Plain]",minifigures,Minifig Upper Body,Plastic
973c22h27pr0001,"Torso, Racing Suit, HP, SHELL, Ferrari, UniCredit Logo, White 'HAMILTON' print, Red Arms, White Hands",minifigures,Minifig Upper Body,Plastic
973c22h27pr0002,"Torso Jacket, White Fur Trim, Black Creases, Black Belt Print (Santa), Red Arms, White Hands",minifigures,Minifig Upper Body,Plastic
973c22h27pr0003,"Torso Pirate Imperial Guard Officer Print, Red Arms, White Hands",minifigures,Minifig Upper Body,Plastic
973c22h27pr0004,"Torso, White Furls, Collar print, Red Arms, White Hands",minifigures,Minifig Upper Body,Plastic
973c22h27pr0005,"Torso, Black Racing Suit, Black/White Checkered, Red Collar print, Red Arms, White Hands",minifigures,Minifig Upper Body,Plastic
973c22h27pr0006,"Torso, Racing Suit, HP, SHELL, Ferrari, UniCredit Logo, White 'LECLERC' print, Red Arms, White Hands",minifigures,Minifig Upper Body,Plastic
973c22h27pr0012,"Torso Riding Jacket Print, Red Arms, White Hands",minifigures,Minifig Upper Body,Plastic
973c22h27pr0112,"Torso Spider Wed and Spider on Fading Black Background Print (Spider-Man), Red Arms, White Hands",minifigures,Minifig Upper Body,Plastic
973c22h27pr1651,"Torso Jacket Formal with Bow Tie, White Vest and Boutonniere Print, Red Arms, White Hands",minifigures,Minifig Upper Body,Plastic
973c22h27pr1708,"Torso Race Suit with Octan Logo and White Stitching Print, Red Arms, White Hands",minifigures,Minifig Upper Body,Plastic
973c22h27pr1753,"Torso Kimono with Ornate Black Sash Belt Print, Red Arms, White Hands",minifigures,Minifig Upper Body,Plastic
973c22h27pr1825,"Torso Jacket, Blue Waistcoat, Green Shirt and Yellow Tie with Blue and Green Dots Print (Clown Suit), Red Arms, White Hands",minifigures,Minifig Upper Body,Plastic
973c22h27pr1853,"Torso Royal Guard Uniform with Gold Buttons, Two Medals, and White Belt Print, Red Arms, White Hands",minifigures,Minifig Upper Body,Plastic
973c22h27pr1885,"Torso Snake with Five Tooth Necklace with Expanded Red and Black Scales Print, Red Arms, White Hands",minifigures,Minifig Upper Body,Plastic
973c22h27pr2112,"Torso Santa Jacket with Fur and Black Belt Print, Red Arms, White Hands",minifigures,Minifig Upper Body,Plastic
973c22h27pr2643,"Torso Santa Jacket with White Trim over Darth Vader Chest Panel Print, Red Arms, White Hands",minifigures,Minifig Upper Body,Plastic
973c22h27pr2958,"Torso Racing Jacket with White Trim and Ferrari Logo Print, Red Arms, White Hands",minifigures,Minifig Upper Body,Plastic
973c22h27pr3147,"Torso Armor, Red, Dark Red, and Gold Plates with Orange Jewel 'Chi' Print, Red Arms, White Hands",minifigures,Minifig Upper Body,Plastic
973c22h27pr3480,"Torso Flight Suit with Dark Bluish Gray Vest and White Belt and Black Panel Print (Rebel A-wing Pilot), Red Arms, White Hands",minifigures,Minifig Upper Body,Plastic
973c22h27pr3494,"Torso Bodysuit, Large White Spider Print, Red Arms, White Hands",minifigures,Minifig Upper Body,Plastic
973c22h27pr3901,"Torso Santa Jacket with Fur, Black Belt, Button and Candy Cane Print, Red Arms, White Hands",minifigures,Minifig Upper Body,Plastic
973c22h27pr4243,"Torso Racing Jacket with Green and White Trim, Ferrari Logo Print, Red Arms, White Hands",minifigures,Minifig Upper Body,Plastic
973c22h27pr5551,"Torso Racing Jacket, with Orange Circle Logo, Red and White Logo, 'WXD', White Mountain Range Logo Print, Red Arms, White Hands",minifigures,Minifig Upper Body,Plastic
973c22h27pr5618,"Torso Shirt, Blue Overall, with Wheat in Pocket print, Red Arms, White Hands",minifigures,Minifig Upper Body,Plastic
973c22h27pr5622,"Torso Jacket, Dark Red Trim, Fire Badge print, Red Arms, White Hands",minifigures,Minifig Upper Body,Plastic
973c22h27pr5787,"Torso Jacket, White Fur Trim, Dark Red Creases, Black Belt Print (Santa), Red Arms, White Hands",minifigures,Minifig Upper Body,Plastic
973c22h27pr6040,"Torso Shirt, Tied with Bright Pink Undershirt print, Red Arms, White Hands",minifigures,Minifig Upper Body,Plastic
973c22h27pr6527,"Torso, Yellow Belt with Knot, Silver Stars print, Red Arms, White Hands",minifigures,Minifig Upper Body,Plastic
973c22h27pr6894,"Torso Armor, Gold, Bright Light Orange, and Dark Azure Panels Print, Red Arms, White Hands",minifigures,Minifig Upper Body,Plastic
973c22h27pr6928,"Torso, White Chest Moon Shaped print, Red Arms, White Hands",minifigures,Minifig Upper Body,Plastic
973c22h27pr6991,"Torso, Racing Suit, White Stitching, Shell, Honda, Nacional, Senna Logos print, Red Arms, White Hands",minifigures,Minifig Upper Body,Plastic
973c22h27pr7054,"Torso, Black Armor Lines, White Collar, Belt print, Red Arms, White Hands",minifigures,Minifig Upper Body,Plastic
973c22h27pr7111,"Torso, White Furls, Collar, Folds print, Red Arms, White Hands",minifigures,Minifig Upper Body,Plastic
973c22h27pr9794,"Torso Flight Suit Print (Yuletide Squadron X-Wing Pilot), Red Arms, White Hands",minifigures,Minifig Upper Body,Plastic
973c22h28pr4043,"Torso Jacket with Blue Collar and Shoulder, Silver Reflective Stripes, and Star of Life Logo Print, Red Arms, Blue Hands",minifigures,Minifig Upper Body,Plastic
973c22h30pr0001,"Torso, Robe, Black Strap, Silver Vest, Red Hourglass on Bright Light Orange Circle print, Red Arms, Flat Silver Hands",minifigures,Minifig Upper Body,Plastic
973c22h34pr3253,"Torso Bare Chest with Dark Red Spots and Yellow and Orange Lava Lines Print, Red Arms, Orange Hands",minifigures,Minifig Upper Body,Plastic
973c22h34pr5338,"Torso Sweater with Yellow Collar, Blue, White, and Yellow Stripes Print (Ernie), Red Arms, Orange Hands",minifigures,Minifig Upper Body,Plastic
973c22h38pr6511,"Torso, Royal Coat, White Fur with Black Spoys, Blue/Bright Light Blue Shirt print, Red Arms, Bright Light Orange Hands",minifigures,Minifig Upper Body,Plastic
973c22h40pr0001,"Torso, Hoody, Red Pockets, Laces, Yellowish Green Leaves print, Red Arms, Yellowish Green Hands",minifigures,Minifig Upper Body,Plastic
