partNumber,name,category,sourceCategory,material
47417,Sticker Sheet for Set 7469-1,special,Stickers,Plastic
47419,Sticker Sheet for Set 4852-1,special,Stickers,Plastic
4742,Cone 4 x 4 x 2 Hollow No Studs,bricks,Bricks Round and Cones,Plastic
47423,Duplo Container Box 4 x 4 with Studs on Corners,bricks,"Duplo, Quatro and Primo",Plastic
47423pr0001,"Duplo Container Box, 4 x 4, with Studs on Corners, with Fire Department Logo Print",bricks,"Duplo, Quatro and Primo",Plastic
47423pr0002,Duplo Container Box 4 x 4 with Studs on Corners with Thomas & Friends Truck Face Print,bricks,"Duplo, Quatro and Primo",Plastic
47423pr0003,"Duplo Container Box, 4 x 4 with Studs on Corners, with Thomas & Friends Truck Print",bricks,"Duplo, Quatro and Primo",Plastic
47423pr0004,"Duplo Container Box 4 x 4, with Studs on Corners with Green Girders Print",bricks,"Duplo, Quatro and Primo",Plastic
47423pr0005,Duplo Container Box 4 x 4 with Studs on Corners with Wrench and Repair Phone Number Print,bricks,"Duplo, Quatro and Primo",Plastic
47423pr0006,Duplo Container Box 4 x 4 with Studs on Corners with Rescue / Staff of Asclepius Print (4681),bricks,"Duplo, Quatro and Primo",Plastic
47423pr0007,Duplo Container Box 4 x 4 with Studs on Corners with Zoo Print,bricks,"Duplo, Quatro and Primo",Plastic
47423pr0008,Duplo Container Box 4 x 4 with Studs on Corners with Box and Arrows and Globe Print,bricks,"Duplo, Quatro and Primo",Plastic
47423pr0010,Duplo Container Box 4 x 4 with Studs on Corners with Airplane on Cloud and Dark Blue Stripe Print,bricks,"Duplo, Quatro and Primo",Plastic
47423pr0011,Duplo Container Box 4 x 4 with Studs on Corners with Four Squares Print,bricks,"Duplo, Quatro and Primo",Plastic
47424,Duplo Truck Base with Molded Engine 5 x 9,bricks,"Duplo, Quatro and Primo",Plastic
4742pr0001,"Cone 4 x 4 x 2 Hollow No Studs with 'NASA', USA Flag print",bricks,Bricks Round and Cones,Plastic
4742pr0002,Cone 4 x 4 x 2 Hollow No Studs with Black Cockpit print,bricks,Bricks Round and Cones,Plastic
4742pr0003,Cone 4 x 4 x 2 Hollow No Studs with Dark Blue Vertical Stripes print,bricks,Bricks Round and Cones,Plastic
4742pr0004,Cone 4 x 4 x 2 Hollow No Studs with Sorting Hat print,bricks,Bricks Round and Cones,Plastic
4743,Brick Arch 2 x 8 x 3,bricks,Bricks Curved,Plastic
47430,"Large Figure Foot, with Rotation Joint Ball Half [Vertical Side]",special,Large Buildable Figures,Plastic
47431,"Technic Brick Special 2 x 2 with Axle Hole, Rotation Joint Ball Half [Vertical Side], Vertical Axle Hole End",technic,Technic Special,Plastic
47432,"Technic Brick Special 2 x 3 with Pin Holes, Rotation Joint Ball Half [Vertical Side], Rotation Joint Socket",technic,Technic Special,Plastic
4744,Brick Curved 2 x 4 x 2 Double [Plain],bricks,Bricks Curved,Plastic
47440c01,Duplo Truck Pickup Flatbed with Dark Bluish Gray Base,bricks,"Duplo, Quatro and Primo",Plastic
47440c01pr0001,Duplo Truck Pickup Flatbed with Dark Bluish Gray Base with Zebra Stripes Print,bricks,"Duplo, Quatro and Primo",Plastic
47440c01pr0002,Duplo Truck Pickup Flatbed with Dark Bluish Gray Base with Tire and Tools Print,bricks,"Duplo, Quatro and Primo",Plastic
47440c01pr0003,Duplo Truck Pickup Flatbed with Dark Bluish Gray Base with Pizza Planet Logo Print,bricks,"Duplo, Quatro and Primo",Plastic
47440c02pr0001,Duplo Truck Pickup Flatbed with Yellow Base with Lego Logo on Front Print,bricks,"Duplo, Quatro and Primo",Plastic
47440c03pr0001,"Duplo Truck Pickup Flatbed with Black Base, and Fire Dept. Logo Print",bricks,"Duplo, Quatro and Primo",Plastic
47440c04pr0001,"Duplo Truck Pickup Flatbed with White Base, and Fire Dept. Logo Print",bricks,"Duplo, Quatro and Primo",Plastic
47444c01,Duplo Tractor New Style with 2 x 3 Studs on Hood,bricks,"Duplo, Quatro and Primo",Plastic
47444c01pr0001,Duplo Tractor with 2 x 3 Studs on Hood and Zebra Stripes Print,bricks,"Duplo, Quatro and Primo",Plastic
47448,Duplo Trailer Bed with 2 x 4 Studs and Four Sides,bricks,"Duplo, Quatro and Primo",Plastic
4744pr0001,Brick Curved 2 x 4 x 2 Double with Yellow Girl Face Print,bricks,Bricks Curved,Plastic
4744pr0002,Brick Curved 2 x 4 x 2 Double with Freckled Face Print,bricks,Bricks Curved,Plastic
4744pr0003,"Brick Curved 2 x 4 x 2 Double with 3 Yellow Buttons, Green Collar Print",bricks,Bricks Curved,Plastic
4744pr0004,Brick Curved 2 x 4 x 2 Double with Red and White Striped Shirt and Overalls Print,bricks,Bricks Curved,Plastic
4744pr0005,Brick Curved 2 x 4 x 2 Double with Chicken Face Print,bricks,Bricks Curved,Plastic
4744pr0006,Brick Curved 2 x 4 x 2 Double with Pineapple print,bricks,Bricks Curved,Plastic
4744pr0007,Brick Curved 2 x 4 x 2 Double with Face/Moustache Print,bricks,Bricks Curved,Plastic
4744pr0008,"Brick Curved 2 x 4 x 2 Double with Yellow Face, Woman Print",bricks,Bricks Curved,Plastic
4744pr0009,Brick Curved 2 x 4 x 2 Double with Tools Print,bricks,Bricks Curved,Plastic
4744pr0010,Brick Curved 2 x 4 x 2 Double with Gas Gauge Print,bricks,Bricks Curved,Plastic
4744pr0011,"Brick Curved 2 x 4 x 2 Double with Parrot Head, Yellow Beak, Pink Feathers Print",bricks,Bricks Curved,Plastic
4744pr0012,"Brick Curved 2 x 4 x 2 Double with Parrot, White Chest, Pink Wings Outline Body Print",bricks,Bricks Curved,Plastic
4744pr0013,Brick Curved 2 x 4 x 2 Double with Dog Bones Print,bricks,Bricks Curved,Plastic
4744pr0014,Brick Curved 2 x 4 x 2 Double with Vest with 3 Yellow Buttons Print,bricks,Bricks Curved,Plastic
4744pr0015,Brick Curved 2 x 4 x 2 Double with Medium Orange Gorilla / Dinosaur Face Print,bricks,Bricks Curved,Plastic
4744pr0016,Brick Curved 2 x 4 x 2 Double with Smiling Monster Face with Tongue Print,bricks,Bricks Curved,Plastic
4744pr0017,Brick Curved 2 x 4 x 2 Double with Monster Face Open Smile Print,bricks,Bricks Curved,Plastic
4744pr0018,Brick Curved 2 x 4 x 2 Double with Monster Face Scared with Teeth Print,bricks,Bricks Curved,Plastic
4744pr0019,Brick Curved 2 x 4 x 2 Double with Dots Light Green Print,bricks,Bricks Curved,Plastic
4744pr0020,Brick Curved 2 x 4 x 2 Double with Orange Bow Print,bricks,Bricks Curved,Plastic
4744pr0021,Brick Curved 2 x 4 x 2 Double with Monkey Face Print,bricks,Bricks Curved,Plastic
4744pr0022,Brick Curved 2 x 4 x 2 Double with Yellow Car Grille and Headlights Print,bricks,Bricks Curved,Plastic
4744pr0023,Brick Curved 2 x 4 x 2 Double with Bear Face Print,bricks,Bricks Curved,Plastic
4744pr0024,Brick Curved 2 x 4 x 2 Double with Dog Face Print,bricks,Bricks Curved,Plastic
4744pr0025,Brick Curved 2 x 4 x 2 Double with Necktie Red Print,bricks,Bricks Curved,Plastic
4744pr0026,Brick Curved 2 x 4 x 2 Double with Clock Print,bricks,Bricks Curved,Plastic
4744pr0027,Brick Curved 2 x 4 x 2 Double with Face and Horns Print,bricks,Bricks Curved,Plastic
4744pr0028,Brick Curved 2 x 4 x 2 Double with Haystack and Mouse Print,bricks,Bricks Curved,Plastic
4744pr0029,Brick Curved 2 x 4 x 2 Double with Dots Medium Orange Print,bricks,Bricks Curved,Plastic
4744pr0030,Brick Curved 2 x 4 x 2 Double with Mouse Face Print,bricks,Bricks Curved,Plastic
4744pr0031,Brick Curved 2 x 4 x 2 Double with Monster Spots and Tail Print,bricks,Bricks Curved,Plastic
4744pr0032,Brick Curved 2 x 4 x 2 Double with Dots White Print,bricks,Bricks Curved,Plastic
4744pr0033,Brick Curved 2 x 4 x 2 Double with Necktie Pink Print,bricks,Bricks Curved,Plastic
4744pr0034,Brick Curved 2 x 4 x 2 Double with Baby Bib Print,bricks,Bricks Curved,Plastic
4744pr0035,Brick Curved 2 x 4 x 2 Double with Teddy Bear Print,bricks,Bricks Curved,Plastic
4744pr0036,Brick Curved 2 x 4 x 2 Double with Baby Face Pacifier Print,bricks,Bricks Curved,Plastic
4744pr0037,Brick Curved 2 x 4 x 2 Double with Frog Face Print,bricks,Bricks Curved,Plastic
4744pr0038,Brick Curved 2 x 4 x 2 Double with Pockets and Zipper Print,bricks,Bricks Curved,Plastic
4744pr0039,Brick Curved 2 x 4 x 2 Double with Tiger Face Print,bricks,Bricks Curved,Plastic
4744pr0040,Brick Curved 2 x 4 x 2 Double with Green Bow Tie Print,bricks,Bricks Curved,Plastic
4744pr0041,Brick Curved 2 x 4 x 2 Double with Lion Face Print,bricks,Bricks Curved,Plastic
4744pr0042,Brick Curved 2 x 4 x 2 Double with 3 Yellow Dots Print,bricks,Bricks Curved,Plastic
4744pr0043,Brick Curved 2 x 4 x 2 Double with Overalls and Tools in Pocket Print,bricks,Bricks Curved,Plastic
4744pr0044,Brick Curved 2 x 4 x 2 Double with White Stripes Print,bricks,Bricks Curved,Plastic
4744pr0045,Brick Curved 2 x 4 x 2 Double with Fireman Torso Print,bricks,Bricks Curved,Plastic
4744pr0046,Brick Curved 2 x 4 x 2 Double with Fire Hose on Reel Print,bricks,Bricks Curved,Plastic
4744pr0047,Brick Curved 2 x 4 x 2 Double with Black Spots Print,bricks,Bricks Curved,Plastic
4744pr0048,"Brick Curved 2 x 4 x 2 Double with Parrot Head, Yellow Beak, Blue feathers Print",bricks,Bricks Curved,Plastic
4744pr0049,"Brick Curved 2 x 4 x 2 Double with Parrot, Green Chest, Red Wings Outline Body Print",bricks,Bricks Curved,Plastic
4744pr0050,Brick Curved 2 x 4 x 2 Double with Light Blue Gorilla / Dinosaur Face Print,bricks,Bricks Curved,Plastic
4744pr0051,Brick Curved 2 x 4 x 2 Double with Light Green Gorilla / Dinosaur Face Print,bricks,Bricks Curved,Plastic
4745,Propeller 2 Blade Twisted,special,Transportation - Sea and Air,Plastic
47451,Duplo Trailer with Frame and 2 x 4 Studs,bricks,"Duplo, Quatro and Primo",Plastic
47452,"Technic Brick Special 2 x 2 with Pin Hole, Rotation Joint Ball Half [Horizontal Top], Rotation Joint Socket",technic,Technic Special,Plastic
47454,"Technic Brick Special 2 x 3 with Pin Holes, Rotation Joint Ball Half [Horizontal Top], Rotation Joint Socket",technic,Technic Special,Plastic
47455,Technic Rotation Joint Ball Loop with Two Perpendicular Pins with Friction,technic,Technic Pins,Plastic
47456,"Wedge Curved 2 x 3 x 2/3 Two Studs, Wing End",bricks,Bricks Wedged,Plastic
47457,Brick Curved 2 x 2 x 2/3 Two Studs and Curved Slope End,bricks,Bricks Curved,Plastic
47457pr0001,Brick Curved 2 x 2 x 2/3 Two Studs and Curved Slope End with Ornate Yellow Lines Print,bricks,Bricks Curved,Plastic
47457pr0002,Brick Curved 2 x 2 x 2/3 Two Studs and Curved Slope End with Yellow Triangle on 3 Bars Print,bricks,Bricks Curved,Plastic
47458,"Wedge Curved 1 x 2 x 2/3 No Studs, Wing End",bricks,Bricks Wedged,Plastic
47458pr0001,"Wedge Curved 1 x 2 x 2/3 No Studs, Wing End, White Teeth Print",bricks,Bricks Wedged,Plastic
47459,"Large Figure Weapon Sword, Danju (Series 1)",special,Large Buildable Figures,Plastic
4746,"Tail 4 x 2 x 2, Rocket",special,Transportation - Sea and Air,Plastic
47460,"Large Figure Weapon Sword, Jayko / King Mathias (Series 1)",special,Large Buildable Figures,Plastic
47461,"Large Figure Weapon Sword, Vladek (Series 1)",special,Large Buildable Figures,Plastic
47462,"Large Figure Weapon Sword, Santis (Series 1)",special,Large Buildable Figures,Plastic
47463,"Large Figure Weapon Sword, Rascus (Series 1)",special,Large Buildable Figures,Plastic
47469,"Large Figure Mask / Visor, Danju",special,Large Buildable Figures,Plastic
47469pr0001,"Large Figure Mask / Visor, Danju with Gold Print",special,Large Buildable Figures,Plastic
4746stk,Sticker Sheet for Set 726-1,special,Stickers,Plastic
4747,"Brick Special 2 x 4 with Coupling, Male",bricks,Bricks Special,Plastic
47470,"Large Figure Mask / Visor, Rascus",special,Large Buildable Figures,Plastic
47470pr0001,"Large Figure Mask / Visor, Rascus with Gold Print",special,Large Buildable Figures,Plastic
47471,"Large Figure Mask / Visor, Jayko",special,Large Buildable Figures,Plastic
47471pr0001,"Large Figure Mask / Visor, Jayko with Silver Print",special,Large Buildable Figures,Plastic
47472,"Large Figure Mask / Visor, Santis",special,Large Buildable Figures,Plastic
47472pr0001,"Large Figure Mask / Visor, Santis with Blue Print",special,Large Buildable Figures,Plastic
47473,"Large Figure Mask / Visor, Vladek",special,Large Buildable Figures,Plastic
47474,Large Figure Shield Holder with Technic Axle,special,Large Buildable Figures,Plastic
47475,Large Figure Shield with Knights Kingdom Danju Print,special,Large Buildable Figures,Plastic
47477c01pr0001,Large Figure Torso with Jayko Print (Series 1),special,Large Buildable Figures,Plastic
47477c01pr0002,Large Figure Torso with Danju Print (Series 1),special,Large Buildable Figures,Plastic
47477c01pr0003,Large Figure Torso with Rascus Print (Series 1),special,Large Buildable Figures,Plastic
47477c01pr0004,Large Figure Torso with Vladek Print (Series 1),special,Large Buildable Figures,Plastic
47477c01pr0005,Large Figure Torso with Santis Print (Series 1),special,Large Buildable Figures,Plastic
47477c01pr0006,Large Figure Torso with King Mathias Print (Series 1),special,Large Buildable Figures,Plastic
4747b,"Brick Special 2 x 4 with Coupling, Male - Raised Pin and Curved Wall",bricks,Bricks Special,Plastic
4748,"Brick Special 2 x 4 with Coupling, Female",bricks,Bricks Special,Plastic
47483,"Belville, Roof, Doll House",special,"Belville, Scala and Fabuland",Plastic
4750,"Fabuland, Plate Round 13 2/3 Stud Diameter [Type 2 Base]",special,"Belville, Scala and Fabuland",Plastic
47501,Fairing 1 x 2 Stepped with Two Pins,special,Transportation - Land,Plastic
47506,Windscreen 6 x 4 x 3 Flat Top with Studs and 1 x 4 Holes on Bottom,bricks,Windscreens and Fuselage,Plastic
47507,Cockpit 6 x 6 x 2 Cabin Base with Technic Holes,special,Transportation - Sea and Air,Plastic
47508,Construction Vehicle Bucket 4 x 8 with Locking 2 Finger Hinge with 9 Teeth,special,Transportation - Land,Plastic
47509,Duplo Wrench,bricks,"Duplo, Quatro and Primo",Plastic
47510c01pr0003,"Duplo Figure Child with Pigtails Reddish Brown, with Bright Pink Top with Dark Pink Heart and Sleeves - White Legs",special,"Non-Buildable Figures (Duplo, Fabuland, etc)",Plastic
47510c02pr0003,"Duplo Figure Child with Pigtails Black, with Bright Pink Top with Dark Pink Heart and Sleeves - Dark Brown Face and Hands - White Legs",special,"Non-Buildable Figures (Duplo, Fabuland, etc)",Plastic
47510pr0001,"Duplo Figure Child with Pigtails Tan, with Bright Pink Top with Flowers and White Sleeves - Magenta Legs",special,"Non-Buildable Figures (Duplo, Fabuland, etc)",Plastic
47510pr0002,"Duplo Figure Child with Pigtails Black, with Bright Green Legs",special,"Non-Buildable Figures (Duplo, Fabuland, etc)",Plastic
47510pr0004,"Duplo Figure Child with Pigtails Reddish Brown, with Red Top Under Blue Overalls with Yellow Flower in Pocket, Blue Legs",special,"Non-Buildable Figures (Duplo, Fabuland, etc)",Plastic
47510pr0005,"Duplo Figure Child with Pigtails Reddish Brown, with Medium Blue Jacket over Shirt with Pink Flower - Red Legs",special,"Non-Buildable Figures (Duplo, Fabuland, etc)",Plastic
47510pr0006,"Duplo Figure Child with Pigtails Reddish Brown, with Magenta Legs, and Shirt with Flowers Print",special,"Non-Buildable Figures (Duplo, Fabuland, etc)",Plastic
47510pr0007,"Duplo Figure Child with Pigtails Black, with Bright Green Legs, Jacket with Pockets Print",special,"Non-Buildable Figures (Duplo, Fabuland, etc)",Plastic
47510pr0014,"Duplo Figure Child with Pigtails Black, with Bright Light Orange Top with Light Blue Sleeves - Magenta Glasses - Magenta Legs",special,"Non-Buildable Figures (Duplo, Fabuland, etc)",Plastic
47510wpr0001,"Duplo Figure Child with Pigtails Reddish Brown, with Yellow Halter Top with White Dots and Blue Bow over White Long Sleeve Top - Medium Nougat Face with Magenta Glasses - Green Legs",special,"Non-Buildable Figures (Duplo, Fabuland, etc)",Plastic
47510wpr0003,"Duplo Figure Child with Pigtails Black, with Magenta Legs, Jacket over Light Yellow Shirt with Paw Print",special,"Non-Buildable Figures (Duplo, Fabuland, etc)",Plastic
47510wpr0005,"Duplo Figure Child with Pigtails Black, with Red Legs",special,"Non-Buildable Figures (Duplo, Fabuland, etc)",Plastic
47511c01pr0002,"Duplo Figure Child with Cap Red, with Blue Shirt with 'SKATE' print - Freckles - Medium Blue Legs",special,"Non-Buildable Figures (Duplo, Fabuland, etc)",Plastic
47511c02pr0002,"Duplo Figure Child with Cap Red, with Blue Shirt with 'SKATE' print - Medium Blue Legs",special,"Non-Buildable Figures (Duplo, Fabuland, etc)",Plastic
47511pr0001,"Duplo Figure Child with Cap Lime, with White Shirt under Blue Coveralls with worms in Pocket - Blue Legs",special,"Non-Buildable Figures (Duplo, Fabuland, etc)",Plastic
47511pr0003,"Duplo Figure Child with Cap Lime, with White Shirt under Blue Coveralls with Pocket - Freckles - Blue Legs",special,"Non-Buildable Figures (Duplo, Fabuland, etc)",Plastic
47511pr0004,"Duplo Figure Child with Cap Red, with Light Bluish Gray Top with Medium Blue Sleeves over Green Shirt with '8' - Nougat Face and Hands - Blue Legs",special,"Non-Buildable Figures (Duplo, Fabuland, etc)",Plastic
47511pr0005,"Duplo Figure Child with Cap Red, with Light Bright Blue Shirt under Green Coveralls - Dark Brown Face and Hands - Bright Green Legs",special,"Non-Buildable Figures (Duplo, Fabuland, etc)",Plastic
47511pr0006,"Duplo Figure Child with Cap Lime, with Blue Shirt with 'SKATE' print - Medium Nougat Face and Hands - Medium Blue Legs",special,"Non-Buildable Figures (Duplo, Fabuland, etc)",Plastic
47511pr0007,"Duplo Figure Child with Cap Red, with White Shirt with 'SKATE' print - Red Legs",special,"Non-Buildable Figures (Duplo, Fabuland, etc)",Plastic
47511wpr0002,"Duplo Figure Child with Cap Red, with Medium Blue Shirt with White Red Blue Stripes - Medium Nougat Face and Hands - Red Legs",special,"Non-Buildable Figures (Duplo, Fabuland, etc)",Plastic
47511wpr0004,"Duplo Figure Child with Cap Red, with Light Bluish Gray Top with Medium Blue Sleeves over Green Shirt with '8' - Nougat Face and Hands - Green Legs",special,"Non-Buildable Figures (Duplo, Fabuland, etc)",Plastic
47511wpr0006,"Duplo Figure Child with Cap Lime, with Light Bluish Gray Sweater and Tie over White Shirt - Dark Brown Face - Blue Legs",special,"Non-Buildable Figures (Duplo, Fabuland, etc)",Plastic
47512,Sticker Sheet for Set 7470-1,special,Stickers,Plastic
47515pr0001,"Duplo Figure with Helmet White, with Dark Blue Legs, Black Top with Police Badge, Black Arms, Nougat Hands",special,"Non-Buildable Figures (Duplo, Fabuland, etc)",Plastic
47515pr0002,"Duplo Figure with Helmet, Red Legs, Nougat Hands, Ferrari, Vodaphone, and Shell Logos Print",special,"Non-Buildable Figures (Duplo, Fabuland, etc)",Plastic
47515pr0003,"Duplo Figure with Helmet White, with Dark Blue Legs, Black Top with Police Badge, Black Arms and Hands",special,"Non-Buildable Figures (Duplo, Fabuland, etc)",Plastic
47515pr0004,"Duplo Figure with Helmet, Red Legs, Red Hands, Ferrari, Vodaphone, and Shell Logos Print",special,"Non-Buildable Figures (Duplo, Fabuland, etc)",Plastic
47517c01pr0001,"Duplo Figure with Fireman Helmet White, and Gray Mustache on Nougat Face and Hands",special,"Non-Buildable Figures (Duplo, Fabuland, etc)",Plastic
47517c01pr0002,"Duplo Figure with Fireman Helmet White, and Dark Brown Face and Hands",special,"Non-Buildable Figures (Duplo, Fabuland, etc)",Plastic
47517c01pr0003,"Duplo Figure with Fireman Helmet Silver, and Nougat Face and Hands",special,"Non-Buildable Figures (Duplo, Fabuland, etc)",Plastic
47517c02pr0001,"Duplo Figure with Fireman Helmet White, and Gray Mustache, Black Hands",special,"Non-Buildable Figures (Duplo, Fabuland, etc)",Plastic
47517c02pr0002,"Duplo Figure with Fireman Helmet White, and Dark Brown Face, and Black Hands",special,"Non-Buildable Figures (Duplo, Fabuland, etc)",Plastic
47517c02pr0003,"Duplo Figure with Fireman Helmet Silver, and Nougat Face, and Black Hands",special,"Non-Buildable Figures (Duplo, Fabuland, etc)",Plastic
47517pr0004,"Duplo Figure with Fireman Helmet White, and Nougat Face and Hands",special,"Non-Buildable Figures (Duplo, Fabuland, etc)",Plastic
47517pr0029,"Duplo Figure with Fireman Helmet White, Black Legs, Nougat Face and Hands, Pink Lips and Blue Eyes Print",special,"Non-Buildable Figures (Duplo, Fabuland, etc)",Plastic
4751a,Propeller 4 Blade 13 Diameter with Studs and Cross,special,Transportation - Sea and Air,Plastic
4751b,Propeller 4 Blade 13 Diameter with Studs,special,Transportation - Sea and Air,Plastic
4751c,Propeller 4 Blade 13 Diameter without Studs,special,Transportation - Sea and Air,Plastic
47521,Mars Rover Solar Panel [Complete Sheet],special,Non-System Parts,Plastic
47521a,"Mars Rover Solar Panel, Front Panel",special,Non-System Parts,Plastic
47521b,"Mars Rover Solar Panel, Side Panel",special,Non-System Parts,Plastic
47521c,"Mars Rover Solar Panel, Middle Panel",special,Non-System Parts,Plastic
47521d,"Mars Rover Solar Panel, Rear Panel",special,Non-System Parts,Plastic
47522,Sticker Sheet for Set 10128-1,special,Stickers,Plastic
47524,"Clikits Playmat, 45 x 57 with Clikits Logo and 'Heart', 'Daisy', and 'Star' Print (Sticker)",special,Clikits,Plastic
47525,"Backdrop, Belville, The Mermaid Castle",special,Non-System Parts,Plastic
47526,Sticker Sheet for Set 5940-1,special,Stickers,Plastic
47527,"Sticker Sheet 3 for Sets 5940-1, 5942-1, 5943-1",special,Stickers,Plastic
47528,Sticker Sheet for Set 5941-1,special,Stickers,Plastic
47529,Sticker Sheet 1 for Set 5942-1,special,Stickers,Plastic
47531,"Sticker Sheet 2 for Sets 5942-1, 5944-1",special,Stickers,Plastic
47533,Duplo Tractor Front End Loader (fits Duplo Tractor New Style),bricks,"Duplo, Quatro and Primo",Plastic
47537,Duplo Bulldozer Scoop,bricks,"Duplo, Quatro and Primo",Plastic
47538,Duplo Backhoe Loader Body with Wheels,bricks,"Duplo, Quatro and Primo",Plastic
47540,Duplo Dump Truck Container,bricks,"Duplo, Quatro and Primo",Plastic
47541,Duplo Dump Truck Base with Wheels on Fixed Axels,bricks,"Duplo, Quatro and Primo",Plastic
47543,Cone Half 8 x 4 x 6,bricks,Bricks Round and Cones,Plastic
47543pr0001,Cone Half 8 x 4 x 6 with Roof Shingles Print,bricks,Bricks Round and Cones,Plastic
47543pr0002,Cone Half 8 x 4 x 6 with Dark Red Stripe Tantive Bridge Bottom Print,bricks,Bricks Round and Cones,Plastic
47543pr0003,Cone Half 8 x 4 x 6 with Cockpit Print,bricks,Bricks Round and Cones,Plastic
47543pr0004,Cone Half 8 x 4 x 6 with Millennium Falcon Cockpit Print [Version 3],bricks,Bricks Round and Cones,Plastic
47543pr0005,Cone Half 8 x 4 x 6 with Black Cockpit Windows print,bricks,Bricks Round and Cones,Plastic
47543pr0006,Cone Half 8 x 4 x 6 with Light Bluish Gray Cockpit Print,bricks,Bricks Round and Cones,Plastic
47543pr0007,Cone Half 8 x 4 x 6 with 3 Black Lines/Stripes print,bricks,Bricks Round and Cones,Plastic
47543pr0008,Cone Half 8 x 4 x 6 with Dark Red Stripe Tantive Bridge Top Print,bricks,Bricks Round and Cones,Plastic
47543pr0009,Cone Half 8 x 4 x 6 with Millennium Falcon Cockpit Print,bricks,Bricks Round and Cones,Plastic
47543pr0010,Cone Half 8 x 4 x 6 with Black Cockpit Print,bricks,Bricks Round and Cones,Plastic
47544,Helmet Skiff Guard,minifigures,Minifig Headwear,Plastic
47544pr0001,Helmet Skiff Guard with Printed Facegear and Headband,minifigures,Minifig Headwear,Plastic
47544pr0002,"Helmet Skiff Guard with Black Visor, White Fangs print",minifigures,Minifig Headwear,Plastic
47545pr0001,"Minifig Head Special, Rodian with Dark Blue Eyes Print (Greedo)",minifigures,Minifig Heads,Plastic
47545pr0002,"Minifig Head Special, Rodian with Dark Green Spots and Dark Brown Eyes Print (Alliance Fighter)",minifigures,Minifig Heads,Plastic
47545pr0003,"Minifig Head Special, Rodian with Black Eyes Print (Greedo)",minifigures,Minifig Heads,Plastic
47545pr0004,"Minifig Head Special, Rodian with Light Turquoise Face and Blue Eyes Print (Onaconda Farr)",minifigures,Minifig Heads,Plastic
47545pr0005,"Minifig Head Special, Rodian with Light Green Patches and Dark Blue Eyes Print (Wald)",minifigures,Minifig Heads,Plastic
47548,Duplo Fence 1 x 10 x 2 Extended Bottom [Clip and Bar ends],bricks,"Duplo, Quatro and Primo",Plastic
47549c01,"Support Assembly, Column 2 x 2 x 12 Grooves on all Sides and Top Peg insert",special,"Supports, Girders and Cranes",Plastic
4755,Plate 1 x 2 with Electric Contacts,technic,Electronics,Plastic
47550,"Support 2 x 2 x 6 with Grooves, Smooth On All Sides, Top Peg",special,"Supports, Girders and Cranes",Plastic
47551pr0001,"Duplo Figure Child with Riding Helmet Black, with Red Legs, Dark Pink Top with Flowers, with Glasses Print",special,"Non-Buildable Figures (Duplo, Fabuland, etc)",Plastic
47551pr0002,"Duplo Figure Child with Riding Helmet Black, with White Top over Pink Shirt with Heart - Red Legs",special,"Non-Buildable Figures (Duplo, Fabuland, etc)",Plastic
47551pr0003,"Duplo Figure Child with Riding Helmet Black, with Red Legs, Dark Pink Top with Flowers",special,"Non-Buildable Figures (Duplo, Fabuland, etc)",Plastic
47551pr0014,"Duplo Figure Child with Riding Helmet Black, with Medium Blue Jacket over Shirt with Flower Print - Dark Pink Legs",special,"Non-Buildable Figures (Duplo, Fabuland, etc)",Plastic
47554,"Duplo Figure with Hair with Side Parting Very Light Gray, with Dark Red Legs, Sand Green Sweater, Green Eyes, Glasses",special,"Non-Buildable Figures (Duplo, Fabuland, etc)",Plastic
47559pat0001,"Hair with Headset, Long, Black Headset with Magenta Markings Pattern",minifigures,Minifig Headwear,Plastic
4757,Plate 2 x 4 with Electric Contacts,technic,Electronics,Plastic
47576,"Wheel Hockey Puck, Small",special,Wheels and Tyres,Plastic
47577pr0001,Minifig Neckwear Sports Hockey Body Armor with NHL Logo and White '1' Print,minifigures,Minifig Neckwear,Plastic
47577pr0002,Minifig Neckwear Sports Hockey Body Armor with NHL Logo and Black '2' Print,minifigures,Minifig Neckwear,Plastic
47577pr0003,Minifig Neckwear Sports Hockey Body Armor with NHL Logo and White '3' Print,minifigures,Minifig Neckwear,Plastic
47577pr0004,Minifig Neckwear Sports Hockey Body Armor with NHL Logo and Black '4' Print,minifigures,Minifig Neckwear,Plastic
47577pr0005,Minifig Neckwear Sports Hockey Body Armor with NHL Logo and White '5' Print,minifigures,Minifig Neckwear,Plastic
47577pr0006,Minifig Neckwear Sports Hockey Body Armor with NHL Logo and Black '6' Print,minifigures,Minifig Neckwear,Plastic
47577pr0007,Minifig Neckwear Sports Hockey Body Armor with NHL Logo and White '7' Print,minifigures,Minifig Neckwear,Plastic
47577pr0008,Minifig Neckwear Sports Hockey Body Armor with NHL Logo and Black '8' Print,minifigures,Minifig Neckwear,Plastic
4757stk,Sticker Sheet for Set 164-1,special,Stickers,Plastic
4758,Plate 2 x 8 with Electric Contacts,technic,Electronics,Plastic
47592,"Light, Color Matrix Display, 3 x 3, SPIKE",technic,Electronics,Plastic
4760,"Battery Box, 9V Small",technic,Electronics,Plastic
4760c01,"Battery Box, 9V Small [Complete Assembly]",technic,Electronics,Plastic
4760c01pr0001,"Battery Box, 9V Small [Complete Assembly] with '9V' Print",technic,Electronics,Plastic
